gene,time,expression
YGL108C,200,-0.32
YGL109W,200,-0.45
YGL110C,200,-0.05
YGL111W,200,-0.67
YGL112C,200,0.01
YGL113W,200,-0.21
YGL114W,200,0.32
YGL115W,200,-0.28
YGL116W,200,-0.91
YGL117W,200,-0.01
YGL119W,200,-0.1
YGL120C,200,-0.62
YGL121C,200,-0.16
YGL122C,200,-0.57
YGL123W,200,-0.27
YGL124C,200,-0.52
YGL125W,200,0.18
YGL126W,200,0.01
YGL127C,200,-0.11
YGL130W,200,-0.07
YGL132W,200,0.24
YGL135W,200,0.43
YGL139W,200,0.64
YGL140C,200,0.38
YGL143C,200,-0.35
YGL144C,200,0.18
YGL145W,200,-0.48
YGL147C,200,-0.43
YGL148W,200,-0.64
YGL149W,200,-0.12
YGL151W,200,0.16
YGL152C,200,0.02
YGL153W,200,-0.42
YGL155W,200,-0.04
YGL156W,200,0.07
YGL159W,200,0.05
YGL160W,200,0.37
YGL161C,200,-0.27
YGL162W,200,0.27
YGL163C,200,0.02
YGL164C,200,-0.83
YGL165C,200,-0.37
YGL166W,200,-0.49
YGL167C,200,0.24
YGL168W,200,-0.11
YGL169W,200,0.25
YGL171W,200,-0.16
YGL173C,200,0.46
YGL174W,200,-0.38
YGL175C,200,1.04
YGL176C,200,0.47
YGL177W,200,0.37
YGL179C,200,0.0
YGL181W,200,-0.43
YGL184C,200,-0.24
YGL185C,200,-0.4
YGL186C,200,0.22
YGL187C,200,0.66
YGL189C,200,-1.0
YGL190C,200,0.02
YGL191W,200,-1.48
YGL192W,200,0.73
YGL193C,200,-0.12
YGL195W,200,-0.32
YGL196W,200,0.5
YGL197W,200,0.72
YGL198W,200,0.27
YGL199C,200,-0.03
YGL200C,200,-0.45
YGL201C,200,-0.14
YGL202W,200,0.0
YGL203C,200,-0.15
YGL204C,200,0.2
YGL208W,200,-0.08
YGL209W,200,0.17
YGL210W,200,-0.39
YGL211W,200,-0.52
YGL212W,200,0.51
YGL213C,200,-0.05
YGL214W,200,0.37
YGL215W,200,-0.08
YGL216W,200,0.23
YGL217C,200,0.0
YGL218W,200,0.17
YGL219C,200,-0.6
YGL221C,200,-0.44
YGL222C,200,0.83
YGL223C,200,0.0
YGL224C,200,-0.05
YGL225W,200,-0.01
YGL226C-A,200,0.13
YGL226W,200,-0.07
YGL227W,200,-0.24
YGL233W,200,-0.29
YGL234W,200,0.32
YGL236C,200,-0.06
YGL237C,200,-0.34
YGL241W,200,-0.07
YGL247W,200,-0.07
YGL248W,200,-0.48
YGL249W,200,0.25
YGL250W,200,0.31
YGL251C,200,-0.09
YGL252C,200,-0.31
YGL253W,200,-1.22
YGL254W,200,0.05
YGL255W,200,1.01
YGL256W,200,-0.23
YGL257C,200,0.0
YGL259W,200,0.31
YGL261C,200,0.01
YGR002C,200,-0.3
YGR004W,200,0.1
YGR006W,200,0.16
YGR008C,200,-0.51
YGR009C,200,-0.41
YGR010W,200,-0.37
YGR011W,200,0.11
YGR012W,200,-0.45
YGR013W,200,-0.32
YGR014W,200,-0.03
YGR015C,200,0.07
YGR017W,200,0.34
YGR018C,200,-0.68
YGR019W,200,0.33
YGR020C,200,-0.53
YGR024C,200,-0.28
YGR025W,200,0.01
YGR026W,200,0.1
YGR028W,200,-0.58
YGR030C,200,0.16
YGR031W,200,-1.13
YGR032W,200,0.35
YGR033C,200,-0.08
YGR034W,200,-0.34
YGR035C,200,0.3
YGR036C,200,0.65
YGR037C,200,-0.42
YGR038W,200,0.31
YGR039W,200,0.1
YGR040W,200,-0.11
YGR041W,200,-0.46
YGR042W,200,-0.68
YGR044C,200,-1.36
YGR046W,200,-0.28
YGR048W,200,0.01
YGR050C,200,0.01
YGR051C,200,-0.17
YGR054W,200,0.06
YGR055W,200,-0.57
YGR056W,200,-0.06
YGR057C,200,-0.09
YGR058W,200,-0.21
YGR060W,200,-0.36
YGR061C,200,0.2
YGR062C,200,0.15
YGR064W,200,0.2
YGR067C,200,0.35
YGR068C,200,-0.11
YGR069W,200,-0.54
YGR071C,200,-0.19
YGR073C,200,-0.1
YGR074W,200,0.29
YGR075C,200,-0.52
YGR077C,200,-0.28
YGR078C,200,-0.54
YGR079W,200,-0.96
YGR080W,200,-0.21
YGR081C,200,-0.28
YGR082W,200,0.21
YGR083C,200,-0.56
YGR084C,200,-0.2
YGR085C,200,-0.87
YGR086C,200,-0.54
YGR087C,200,0.37
YGR088W,200,0.26
YGR089W,200,0.24
YGR090W,200,0.27
YGR091W,200,0.11
YGR092W,200,0.12
YGR093W,200,-0.06
YGR094W,200,-0.41
YGR095C,200,-0.31
YGR096W,200,0.35
YGR097W,200,-0.1
YGR098C,200,-0.12
YGR100W,200,0.47
YGR102C,200,0.1
YGR103W,200,-1.03
YGR104C,200,0.52
YGR105W,200,0.3
YGR106C,200,-0.58
YGR108W,200,0.21
YGR109C,200,-0.25
YGR110W,200,0.18
YGR111W,200,-0.62
YGR112W,200,-0.66
YGR113W,200,-0.16
YGR114C,200,-0.55
YGR115C,200,-0.2
YGR116W,200,-0.13
YGR118W,200,-0.61
YGR120C,200,-0.38
YGR121C,200,0.46
YGR122W,200,-0.52
YGR123C,200,-0.33
YGR124W,200,-0.67
YGR125W,200,-0.05
YGR126W,200,-0.18
YGR127W,200,0.54
YGR128C,200,-0.46
YGR129W,200,0.1
YGR131W,200,0.05
YGR132C,200,-0.57
YGR133W,200,0.1
YGR134W,200,0.37
YGR135W,200,-0.25
YGR136W,200,-0.59
YGR137W,200,-0.45
YGR138C,200,0.38
YGR139W,200,0.42
YGR140W,200,0.15
YGR145W,200,-0.21
YGR146C,200,-0.2
YGR147C,200,0.04
YGR148C,200,-0.96
YGR150C,200,0.3
YGR151C,200,-1.17
YGR152C,200,-1.25
YGR153W,200,-0.26
YGR154C,200,-0.07
YGR155W,200,-0.54
YGR156W,200,-0.37
YGR157W,200,-0.59
YGR158C,200,-0.57
YGR159C,200,-0.79
YGR160W,200,-0.34
YGR161C,200,-0.75
YGR162W,200,0.2
YGR163W,200,-0.57
YGR164W,200,0.06
YGR166W,200,-0.04
YGR167W,200,-0.75
YGR168C,200,-0.11
YGR169C,200,-0.14
YGR170W,200,0.29
YGR171C,200,-0.51
YGR172C,200,0.22
YGR173W,200,-1.02
YGR174C,200,-0.3
YGR175C,200,-0.53
YGR176W,200,0.24
YGR177C,200,-0.24
YGR178C,200,-0.53
YGR180C,200,-0.51
YGR181W,200,-1.25
YGR182C,200,-0.5
YGR183C,200,-0.62
YGR184C,200,-0.2
YGR185C,200,-1.26
YGR186W,200,-0.45
YGR187C,200,-1.5
YGR189C,200,-1.37
YGR190C,200,0.28
YGR191W,200,-0.32
YGR192C,200,0.76
YGR193C,200,-0.71
YGR194C,200,-0.03
YGR195W,200,-0.91
YGR196C,200,0.16
YGR198W,200,0.29
YGR199W,200,-0.08
YGR200C,200,-0.19
YGR201C,200,0.42
YGR202C,200,-0.45
YGR203W,200,0.02
YGR207C,200,-0.26
YGR209C,200,0.65
YGR210C,200,-0.49
YGR211W,200,0.2
YGR213C,200,0.17
YGR214W,200,0.11
YGR215W,200,-0.08
YGR216C,200,0.39
YGR217W,200,0.4
YGR220C,200,-0.51
YGR221C,200,-0.04
YGR222W,200,0.08
YGR223C,200,-0.5
YGR224W,200,0.28
YGR228W,200,-0.29
YGR229C,200,-0.43
YGR231C,200,-0.62
YGR232W,200,-0.11
YGR234W,200,-0.65
YGR235C,200,-0.48
YGR240C,200,0.56
YGR242W,200,-0.28
YGR244C,200,-0.22
YGR250C,200,0.06
YGR251W,200,-0.26
YGR252W,200,0.28
YGR253C,200,-0.26
YGR254W,200,0.53
YGR255C,200,-0.04
YGR256W,200,0.34
YGR258C,200,-0.22
YGR259C,200,0.49
YGR260W,200,0.23
YGR262C,200,0.15
YGR263C,200,-0.04
YGR264C,200,-0.24
YGR265W,200,-0.36
YGR266W,200,-0.03
YGR267C,200,-0.43
YGR271W,200,-0.11
YGR272C,200,-0.28
YGR274C,200,-0.09
YGR275W,200,-0.3
YGR276C,200,-0.05
YGR277C,200,-0.22
YGR278W,200,0.3
YGR279C,200,0.86
YGR281W,200,-0.4
YGR282C,200,0.57
YGR283C,200,-0.22
YGR284C,200,0.44
YGR285C,200,-0.91
YGR286C,200,0.01
YGR287C,200,-0.29
YGR288W,200,0.03
YGR289C,200,-0.09
YGR290W,200,0.33
YGR292W,200,-0.22
YGR293C,200,0.37
YGR294W,200,0.69
YGR295C,200,-0.37
YGR296W,200,-0.74
YHL001W,200,0.33
YHL002W,200,-0.82
YHL003C,200,0.22
YHL004W,200,-0.39
YHL007C,200,-0.24
YHL008C,200,-0.16
YHL010C,200,0.26
YHL011C,200,0.0
YHL014C,200,-0.32
YHL015W,200,-0.52
YHL017W,200,-0.27
YHL018W,200,0.27
YHL020C,200,-0.35
YHL023C,200,0.36
YHL025W,200,-0.18
YHL026C,200,0.04
YHL027W,200,-0.92
YHL028W,200,0.88
YHL029C,200,0.13
YHL030W,200,0.11
YHL031C,200,-0.18
YHL032C,200,0.06
YHL033C,200,-0.43
YHL034C,200,-0.67
YHL035C,200,-0.44
YHL036W,200,2.08
YHL039W,200,0.56
YHL040C,200,0.44
YHL043W,200,0.4
YHL044W,200,0.13
YHL046C,200,-0.08
YHL047C,200,0.06
YHL048W,200,0.31
YHL049C,200,-0.72
YHL050C,200,-0.79
YHR001W,200,0.06
YHR001W-A,200,0.41
YHR002W,200,-0.17
YHR004C,200,-0.16
YHR005C,200,-0.98
YHR005C-A,200,-0.58
YHR006W,200,-0.54
YHR007C,200,0.24
YHR008C,200,-0.48
YHR009C,200,-0.02
YHR010W,200,-0.21
YHR011W,200,0.02
YHR012W,200,-0.08
YHR015W,200,-0.11
YHR016C,200,0.08
YHR017W,200,-0.52
YHR018C,200,-0.1
YHR019C,200,-1.49
YHR020W,200,-0.06
YHR021C,200,-0.54
YHR021W-A,200,-0.03
YHR023W,200,-0.07
YHR024C,200,-0.03
YHR025W,200,0.32
YHR026W,200,0.21
YHR027C,200,-0.22
YHR028C,200,0.37
YHR029C,200,-0.31
YHR030C,200,-0.33
YHR032W,200,0.02
YHR033W,200,0.61
YHR034C,200,-0.15
YHR035W,200,0.06
YHR036W,200,0.28
YHR037W,200,0.16
YHR038W,200,0.1
YHR039C,200,-1.22
YHR039C-A,200,-0.8
YHR040W,200,-0.02
YHR041C,200,0.09
YHR042W,200,0.08
YHR043C,200,-0.22
YHR044C,200,0.24
YHR045W,200,0.03
YHR047C,200,-0.41
YHR048W,200,0.21
YHR049C-A,200,0.13
YHR049W,200,-0.39
YHR050W,200,0.14
YHR051W,200,-0.11
YHR052W,200,-0.45
YHR053C,200,-0.2
YHR054C,200,0.37
YHR055C,200,-0.12
YHR056C,200,0.25
YHR057C,200,-0.43
YHR059W,200,0.01
YHR061C,200,0.61
YHR063C,200,0.02
YHR065C,200,-0.06
YHR067W,200,0.0
YHR069C,200,-0.15
YHR070W,200,0.43
YHR071W,200,0.09
YHR072W,200,0.0
YHR073W,200,-0.34
YHR074W,200,0.0
YHR076W,200,-0.1
YHR077C,200,-0.67
YHR078W,200,0.21
YHR079C,200,-0.38
YHR080C,200,0.19
YHR082C,200,0.08
YHR084W,200,-0.27
YHR085W,200,-0.43
YHR086W,200,0.52
YHR088W,200,-0.43
YHR090C,200,0.04
YHR092C,200,0.84
YHR093W,200,0.23
YHR094C,200,0.52
YHR096C,200,0.89
YHR097C,200,-0.33
YHR098C,200,-0.09
YHR099W,200,0.12
YHR101C,200,0.01
YHR102W,200,0.22
YHR106W,200,0.04
YHR108W,200,0.09
YHR110W,200,-0.47
YHR112C,200,-0.11
YHR115C,200,0.04
YHR116W,200,-0.18
YHR117W,200,-0.49
YHR119W,200,0.41
YHR120W,200,-0.32
YHR121W,200,-0.25
YHR123W,200,0.19
YHR127W,200,-0.56
YHR129C,200,-0.22
YHR130C,200,0.15
YHR132C,200,1.12
YHR134W,200,0.35
YHR136C,200,0.36
YHR137W,200,0.51
YHR138C,200,0.79
YHR141C,200,0.14
YHR142W,200,-0.43
YHR143W,200,-0.57
YHR143W-A,200,-0.5
YHR144C,200,-0.43
YHR145C,200,-0.84
YHR146W,200,-0.23
YHR147C,200,-0.22
YHR148W,200,-0.32
YHR149C,200,-0.29
YHR151C,200,0.87
YHR159W,200,-0.28
YHR161C,200,-0.12
YHR163W,200,0.07
YHR165C,200,0.43
YHR166C,200,0.19
YHR167W,200,-0.22
YHR168W,200,-0.16
YHR170W,200,0.12
YHR171W,200,0.3
YHR172W,200,0.52
YHR174W,200,0.81
YHR175W,200,0.53
YHR179W,200,-0.29
YHR181W,200,0.24
YHR183W,200,0.24
YHR186C,200,-0.54
YHR187W,200,1.17
YHR188C,200,0.03
YHR190W,200,0.07
YHR192W,200,-0.24
YHR194W,200,0.04
YHR196W,200,-0.29
YHR197W,200,0.26
YHR198C,200,-0.01
YHR199C,200,0.18
YHR200W,200,-1.59
YHR201C,200,-0.43
YHR203C,200,-0.22
YHR204W,200,0.55
YHR205W,200,0.3
YHR207C,200,0.0
YHR211W,200,0.03
YHR212C,200,0.15
YHR213W,200,-0.03
YHR214C-B,200,-0.55
YHR216W,200,0.1
YHR218W,200,-0.97
YIL005W,200,-0.11
YIL006W,200,0.29
YIL007C,200,-0.24
YIL008W,200,-0.33
YIL009W,200,-0.84
YIL010W,200,-0.39
YIL011W,200,0.08
YIL013C,200,0.01
YIL014W,200,0.21
YIL015C-A,200,-0.19
YIL016W,200,-0.05
YIL017W,200,0.13
YIL018W,200,0.01
YIL019W,200,-0.73
YIL020C,200,0.12
YIL021W,200,-1.47
YIL022W,200,0.08
YIL023C,200,-0.82
YIL024C,200,0.38
YIL026C,200,0.14
YIL027C,200,-0.08
YIL030C,200,0.6
YIL031W,200,-0.03
YIL033C,200,-0.33
YIL034C,200,0.02
YIL035C,200,-0.64
YIL036W,200,-0.08
YIL037C,200,0.45
YIL038C,200,0.03
YIL039W,200,-0.28
YIL040W,200,0.13
YIL041W,200,-0.17
YIL042C,200,-0.11
YIL043C,200,-0.19
YIL044C,200,-0.27
YIL045W,200,-0.06
YIL046W,200,0.09
YIL047C,200,0.36
YIL048W,200,0.53
YIL049W,200,0.16
YIL050W,200,0.38
YIL051C,200,-0.27
YIL052C,200,-0.35
YIL053W,200,-0.19
YIL054W,200,-0.01
YIL055C,200,-0.23
YIL056W,200,0.77
YIL057C,200,0.56
YIL058W,200,0.15
YIL059C,200,0.0
YIL060W,200,-0.77
YIL062C,200,-0.27
YIL063C,200,-1.01
YIL064W,200,-0.53
YIL065C,200,-0.58
YIL066C,200,-0.01
YIL067C,200,0.02
YIL068C,200,-0.1
YIL069C,200,-0.32
YIL070C,200,0.07
YIL073C,200,0.69
YIL074C,200,-0.22
YIL075C,200,0.26
YIL076W,200,-0.13
YIL077C,200,-0.3
YIL078W,200,0.07
YIL079C,200,-0.25
YIL082W,200,-0.01
YIL082W-A,200,-0.09
YIL084C,200,-0.32
YIL085C,200,0.15
YIL086C,200,0.35
YIL087C,200,0.09
YIL088C,200,0.33
YIL089W,200,0.41
YIL090W,200,0.05
YIL091C,200,0.28
YIL092W,200,-0.33
YIL093C,200,-0.28
YIL094C,200,-0.69
YIL095W,200,0.07
YIL096C,200,-0.12
YIL097W,200,0.01
YIL098C,200,-0.75
YIL100W,200,-0.14
YIL101C,200,0.49
YIL102C,200,0.15
YIL103W,200,0.11
YIL104C,200,-0.47
YIL105C,200,-0.36
YIL106W,200,-0.55
YIL107C,200,0.07
YIL108W,200,-0.07
YIL109C,200,0.38
YIL110W,200,-0.56
YIL111W,200,0.48
YIL112W,200,-0.42
YIL113W,200,0.69
YIL114C,200,0.04
YIL115C,200,0.47
YIL116W,200,-0.44
YIL117C,200,-0.76
YIL118W,200,0.23
YIL119C,200,0.64
YIL120W,200,0.05
YIL121W,200,0.58
YIL122W,200,0.21
YIL123W,200,0.66
YIL124W,200,-0.01
YIL125W,200,0.19
YIL127C,200,-0.73
YIL128W,200,-0.53
YIL129C,200,0.7
YIL131C,200,0.38
YIL133C,200,0.0
YIL134W,200,0.3
YIL135C,200,0.01
YIL137C,200,0.1
YIL138C,200,-0.11
YIL139C,200,-0.37
YIL140W,200,-0.3
YIL141W,200,-0.36
YIL142W,200,-0.22
YIL143C,200,-0.09
YIL144W,200,0.14
YIL145C,200,-0.18
YIL146C,200,0.23
YIL147C,200,0.07
YIL148W,200,-0.14
YIL150C,200,-0.42
YIL151C,200,-0.09
YIL152W,200,-0.98
YIL153W,200,-0.17
YIL154C,200,-0.06
YIL155C,200,-0.22
YIL157C,200,-0.07
YIL158W,200,-0.78
YIL161W,200,-0.27
YIL162W,200,0.58
YIL164C,200,0.35
YIL165C,200,-0.27
YIL166C,200,0.11
YIL167W,200,-0.07
YIL169C,200,0.01
YIL170W,200,0.36
YIL171W,200,0.51
YIL172C,200,0.49
YIL173W,200,-0.24
YIL174W,200,-0.94
YIL175W,200,0.15
YIL176C,200,-1.37
YIL177C,200,-0.61
YIR001C,200,-0.51
YIR003W,200,-0.91
YIR004W,200,-0.4
YIR005W,200,-0.15
YIR006C,200,-0.04
YIR007W,200,0.04
YIR008C,200,-0.14
YIR010W,200,0.36
YIR011C,200,-0.42
YIR012W,200,0.22
YIR014W,200,0.66
YIR015W,200,-0.52
YIR016W,200,-0.36
YIR017C,200,-0.16
YIR018W,200,0.04
YIR019C,200,0.32
YIR020C,200,0.37
YIR021W,200,-0.31
YIR022W,200,0.64
YIR023W,200,-0.12
YIR024C,200,-0.04
YIR025W,200,-0.15
YIR026C,200,-0.13
YIR028W,200,0.1
YIR029W,200,0.08
YIR030C,200,0.01
YIR031C,200,-0.11
YIR032C,200,0.48
YIR034C,200,0.42
YIR035C,200,0.34
YIR036C,200,0.43
YIR037W,200,-0.45
YIR038C,200,0.37
YIR039C,200,-0.86
YIR040C,200,0.31
YIR041W,200,0.26
YIR042C,200,0.55
YIR043C,200,0.28
YIR044C,200,0.32
YJL001W,200,-0.31
YJL002C,200,0.38
YJL004C,200,0.25
YJL005W,200,0.04
YJL006C,200,0.37
YJL007C,200,0.57
YJL008C,200,-0.07
YJL009W,200,-0.64
YJL010C,200,0.05
YJL011C,200,-0.42
YJL012C,200,0.13
YJL013C,200,0.12
YJL014W,200,-0.45
YJL015C,200,-0.41
YJL016W,200,-0.23
YJL017W,200,0.04
YJL018W,200,-0.04
YJL019W,200,-0.23
YJL020C,200,-0.25
YJL021C,200,-0.27
YJL022W,200,-0.2
YJL023C,200,-0.39
YJL024C,200,-0.12
YJL025W,200,-0.13
YJL026W,200,0.48
YJL029C,200,0.02
YJL030W,200,0.04
YJL032W,200,0.05
YJL033W,200,-0.16
YJL034W,200,0.54
YJL035C,200,-0.22
YJL036W,200,-0.1
YJL038C,200,0.76
YJL041W,200,-0.47
YJL042W,200,0.12
YJL044C,200,-0.78
YJL045W,200,0.24
YJL046W,200,-0.54
YJL047C,200,-0.27
YJL048C,200,-0.58
YJL049W,200,0.42
YJL050W,200,-0.29
YJL051W,200,0.59
YJL052W,200,0.47
YJL053W,200,-0.19
YJL054W,200,-0.3
YJL056C,200,0.25
YJL058C,200,-0.02
YJL060W,200,0.36
YJL061W,200,0.16
YJL062W,200,0.45
YJL063C,200,-0.3
YJL064W,200,-0.43
YJL065C,200,-0.28
YJL067W,200,-0.21
YJL068C,200,-0.15
YJL069C,200,0.35
YJL071W,200,0.23
YJL072C,200,-0.27
YJL073W,200,-0.24
YJL074C,200,-0.39
YJL075C,200,0.11
YJL076W,200,-0.32
YJL078C,200,-1.19
YJL079C,200,0.78
YJL080C,200,-0.37
YJL081C,200,0.17
YJL082W,200,-0.71
YJL083W,200,0.22
YJL084C,200,-0.55
YJL085W,200,0.13
YJL087C,200,-0.25
YJL088W,200,0.18
YJL090C,200,-0.36
YJL091C,200,0.05
YJL092W,200,0.31
YJL093C,200,0.23
YJL094C,200,0.21
YJL096W,200,-0.15
YJL097W,200,0.44
YJL099W,200,-0.09
YJL100W,200,-0.31
YJL101C,200,0.06
YJL102W,200,0.53
YJL103C,200,-0.16
YJL104W,200,-0.8
YJL109C,200,0.24
YJL110C,200,0.18
YJL111W,200,-0.09
YJL112W,200,-0.23
YJL115W,200,-0.77
YJL117W,200,-0.04
YJL118W,200,0.46
YJL119C,200,0.25
YJL120W,200,0.19
YJL121C,200,0.38
YJL125C,200,-0.1
YJL126W,200,0.16
YJL127C,200,0.18
YJL128C,200,0.05
YJL129C,200,0.05
YJL130C,200,0.29
YJL131C,200,0.42
YJL132W,200,0.0
YJL133W,200,0.3
YJL134W,200,0.4
YJL136C,200,-0.26
YJL137C,200,0.57
YJL138C,200,0.13
YJL139C,200,-0.31
YJL140W,200,-0.34
YJL141C,200,-0.42
YJL142C,200,0.06
YJL143W,200,0.28
YJL144W,200,-0.07
YJL145W,200,-0.29
YJL146W,200,-0.39
YJL148W,200,-0.86
YJL151C,200,1.54
YJL152W,200,-0.12
YJL154C,200,-0.07
YJL155C,200,0.46
YJL157C,200,0.02
YJL158C,200,0.31
YJL159W,200,-0.93
YJL161W,200,-0.22
YJL162C,200,-0.07
YJL163C,200,0.54
YJL165C,200,-0.52
YJL166W,200,-0.4
YJL167W,200,-0.72
YJL171C,200,0.64
YJL172W,200,0.45
YJL173C,200,-0.07
YJL174W,200,-0.23
YJL175W,200,0.04
YJL176C,200,0.07
YJL178C,200,-0.18
YJL179W,200,-0.38
YJL180C,200,-0.38
YJL181W,200,0.17
YJL182C,200,0.38
YJL183W,200,0.35
YJL184W,200,-0.44
YJL185C,200,0.17
YJL186W,200,0.22
YJL187C,200,0.08
YJL188C,200,-0.47
YJL189W,200,-0.78
YJL190C,200,-0.07
YJL191W,200,0.12
YJL192C,200,0.08
YJL193W,200,0.21
YJL194W,200,-0.4
YJL195C,200,-0.3
YJL196C,200,0.22
YJL197W,200,0.24
YJL198W,200,0.33
YJL199C,200,0.48
YJL200C,200,1.12
YJL201W,200,0.33
YJL203W,200,-0.25
YJL204C,200,0.55
YJL205C-A,200,-0.04
YJL206C,200,0.12
YJL207C,200,0.07
YJL208C,200,-0.06
YJL209W,200,0.14
YJL210W,200,-0.01
YJL211C,200,0.41
YJL212C,200,0.35
YJL213W,200,0.12
YJL214W,200,0.37
YJL215C,200,0.35
YJL216C,200,0.27
YJL217W,200,0.22
YJL218W,200,-0.06
YJL219W,200,0.01
YJL221C,200,0.19
YJL222W,200,-0.44
YJL223C,200,0.36
YJL225C,200,-0.52
YJR001W,200,0.84
YJR002W,200,-0.28
YJR003C,200,0.33
YJR004C,200,-0.28
YJR005W,200,-0.1
YJR006W,200,-0.37
YJR007W,200,0.67
YJR008W,200,0.28
YJR009C,200,0.91
YJR010C-A,200,0.38
YJR010W,200,0.29
YJR011C,200,0.18
YJR012C,200,-0.03
YJR013W,200,0.21
YJR014W,200,-0.82
YJR015W,200,0.7
YJR016C,200,0.02
YJR017C,200,-0.16
YJR018W,200,0.1
YJR019C,200,-0.03
YJR020W,200,0.35
YJR021C,200,0.1
YJR022W,200,0.02
YJR023C,200,0.07
YJR024C,200,0.18
YJR025C,200,-0.25
YJR026W,200,-0.24
YJR027W,200,-0.56
YJR028W,200,-0.43
YJR029W,200,-0.53
YJR030C,200,0.1
YJR032W,200,0.48
YJR033C,200,-0.15
YJR034W,200,0.2
YJR036C,200,0.15
YJR038C,200,0.25
YJR040W,200,0.58
YJR041C,200,0.1
YJR042W,200,0.27
YJR043C,200,-0.63
YJR044C,200,0.52
YJR045C,200,0.19
YJR046W,200,0.44
YJR047C,200,0.68
YJR048W,200,0.06
YJR049C,200,-0.4
YJR050W,200,-0.42
YJR051W,200,-0.16
YJR052W,200,-0.33
YJR054W,200,0.18
YJR055W,200,0.01
YJR056C,200,0.52
YJR057W,200,-0.15
YJR058C,200,-0.23
YJR059W,200,0.18
YJR061W,200,0.38
YJR063W,200,-1.44
YJR066W,200,0.09
YJR071W,200,-0.17
YJR072C,200,0.33
YJR073C,200,-0.08
YJR076C,200,0.52
YJR078W,200,0.46
YJR079W,200,-0.1
YJR080C,200,0.2
YJR082C,200,0.43
YJR083C,200,0.36
YJR084W,200,0.16
YJR085C,200,0.59
YJR086W,200,0.1
YJR087W,200,0.45
YJR088C,200,-0.08
YJR089W,200,-0.06
YJR090C,200,-0.27
YJR091C,200,-0.4
YJR092W,200,0.47
YJR096W,200,-0.14
YJR098C,200,-0.01
YJR099W,200,-0.39
YJR100C,200,0.27
YJR101W,200,-0.23
YJR102C,200,-0.28
YJR103W,200,0.23
YJR104C,200,-0.56
YJR106W,200,0.35
YJR108W,200,0.61
YJR109C,200,-0.94
YJR116W,200,-0.89
YJR117W,200,0.02
YJR118C,200,-0.57
YJR120W,200,0.07
YJR121W,200,-0.37
YJR125C,200,0.1
YJR126C,200,-0.24
YJR127C,200,0.25
YJR128W,200,-0.45
YJR129C,200,0.1
YJR130C,200,-1.21
YJR131W,200,-0.04
YJR132W,200,-1.19
YJR133W,200,-0.07
YJR134C,200,-0.76
YJR135C,200,0.58
YJR137C,200,0.13
YJR138W,200,1.77
YJR139C,200,0.18
YJR140C,200,-0.7
YJR142W,200,-0.19
YJR143C,200,0.04
YJR144W,200,0.01
YJR145C,200,-0.18
YJR146W,200,-0.04
YJR147W,200,0.23
YJR148W,200,-0.56
YJR150C,200,0.55
YJR151C,200,-0.1
YJR152W,200,0.39
YJR153W,200,-0.08
YJR154W,200,0.07
YJR157W,200,0.2
YJR158W,200,-0.16
YJR159W,200,0.45
YJR160C,200,0.11
YJR161C,200,0.09
YKL001C,200,-0.37
YKL002W,200,-0.36
YKL003C,200,-0.28
YKL004W,200,-0.11
YKL005C,200,0.0
YKL006W,200,-0.16
YKL008C,200,0.28
YKL010C,200,0.09
YKL011C,200,0.04
YKL012W,200,-0.51
YKL013C,200,-0.03
YKL014C,200,-0.17
YKL015W,200,0.18
YKL016C,200,-0.4
YKL017C,200,-0.01
YKL018W,200,-0.36
YKL019W,200,-0.02
YKL020C,200,0.41
YKL021C,200,-0.35
YKL022C,200,-0.02
YKL024C,200,-0.45
YKL026C,200,0.07
YKL027W,200,-0.49
YKL028W,200,-0.1
YKL029C,200,-0.38
YKL030W,200,0.16
YKL032C,200,-0.25
YKL033W,200,0.16
YKL034W,200,0.21
YKL035W,200,0.6
YKL036C,200,-0.05
YKL037W,200,0.16
YKL038W,200,-0.13
YKL039W,200,0.06
YKL040C,200,-0.71
YKL041W,200,-0.19
YKL042W,200,-0.3
YKL043W,200,0.55
YKL044W,200,0.37
YKL045W,200,-0.52
YKL046C,200,-0.5
YKL047W,200,-0.66
YKL048C,200,0.19
YKL049C,200,-0.37
YKL050C,200,0.5
YKL051W,200,-0.07
YKL052C,200,-0.09
YKL053W,200,-0.39
YKL054C,200,-0.09
YKL055C,200,0.15
YKL056C,200,0.39
YKL058W,200,0.33
YKL059C,200,-0.23
YKL060C,200,-0.25
YKL061W,200,0.21
YKL062W,200,-0.27
YKL063C,200,-0.48
YKL064W,200,0.31
YKL065C,200,-0.14
YKL066W,200,0.51
YKL067W,200,-0.15
YKL068W,200,-0.03
YKL069W,200,0.35
YKL070W,200,0.28
YKL071W,200,0.05
YKL072W,200,0.44
YKL073W,200,-0.25
YKL074C,200,-0.37
YKL075C,200,-0.41
YKL076C,200,0.27
YKL077W,200,-0.69
YKL078W,200,0.01
YKL079W,200,-0.49
YKL080W,200,-0.06
YKL081W,200,-0.3
YKL082C,200,-0.65
YKL084W,200,0.03
YKL085W,200,-0.08
YKL086W,200,0.21
YKL087C,200,-0.14
YKL088W,200,-0.22
YKL091C,200,1.35
YKL093W,200,0.41
YKL095W,200,0.03
YKL096W,200,0.82
YKL096W-A,200,0.59
YKL097C,200,0.38
YKL098W,200,-0.36
YKL099C,200,-0.17
YKL101W,200,0.09
